Content ID,Content,Original Tag,Prediction p0,Prediction p1,Prediction p2
100041,特斯拉宏图计划第三篇章发布 低价纯电车型被曝光 特斯拉开发者大会结束不久，特斯拉“宏图计划”第三篇章便正式发布。其中不仅披露了未来特斯拉在电池应用车型上的布局，更曝光了人们所推测的低价走量小型车。需要注意的是，全新车型不仅搭载了更低密度的电池，还可能拥有更低的售价。那么本期《QTV》就全面解析特斯拉的“宏图计划”的第三篇章。,1,0,0,0
100042,长安汽车再添新品牌——长安启源 首款产品A07定位20万级 4月11日，工信部披露长安汽车全新新能源OX品牌的首款产品，启源A07曝光，OX品牌是长安汽车主品牌的全新电动序列品牌，标志着长安汽车“母品牌”向新能源转型；启源A07定位20万级中大型全电驱轿车，产品风格优雅、从容、质感、科技，动力形式有增程和电动两种。,1,1,0,0
100054,凯迪拉克新SUV曝光！造型更霸气，价格满意吗？ 凯迪拉克新SUV曝光！造型更霸气，价格满意吗？,1,1,0,0
100075,油耗更低！配2.0T+电机的插混系统，坦克300 PHEV申报图出炉 坦克300 PHEV申报图出炉，动力配备2.0T发动机+电机组成的插混系统，最大功率185kW。,1,1,0,0
100091,会跳舞的电动超跑，比亚迪又要放大招了 云辇系统，这是比亚迪最近放出的又一个大招，而且还分了不同的分类，越野车、跑车、豪华轿车都会用到，到底能有多厉害呢？,1,0,0,0
100092,采用7座布局，搭1.5T插混系统，魏牌首款MPV或定名高山 新车将搭载由1.5T发动机与电机组成的DHT混动系统，其中发动机最大功率115kW，配备蜂巢能源的三元锂电池。,1,1,0,0
100008,我不再是油老虎！坦克300 PHEV实车曝光！全新动力加持 不要再叫我油老虎了，我不再是油老虎，坦克300 PHEV插电式混合动力版实车曝光，全新动力加持，油耗大幅降低，预计保持售价区间20-30万元。,1,1,0,0
100016,400千瓦的名爵双门敞篷跑车申报图曝光，或3秒破百！ 全新双门敞篷跑车，名爵Cyberster的申报图终于来了，真的是千呼万唤啊，有后驱有四驱，最大功率400千瓦。,1,1,0,0
100028,领克品牌重磅车型，领克08发布 随着该车的正式亮相，后续上市后也将与比亚迪唐、理想L7产品相竞争，究竟领克08的产品力如何，让我们拭目以待,1,1,0,0
100054,车型风评变化 各个车型在汽车降价风潮中的现象，雪铁龙是一骑绝尘，宝马一系也不甘落后！视频轻松幽默的展示出各个车型降价风潮及现实情况！给大家一个购车指南！,1,0,1,0
100065,工信部新车：长安启源A07领衔，魏牌全新MPV这次稳了？ 4月份刚刚公布的工信部新车，可谓是神仙打架，不仅仅能看到比亚迪腾势N8和宋PLUS EV的双双亮相，还能见识到魏牌首个MPV的高山的身影！简直不要太热闹！,1,1,0,0
100086,四车齐发！三种座椅布局，腾势N8全系申报图出炉，有望年内上市 腾势N8全系申报图出炉，车长超4米9，轴距超2米8，拥有三种座椅布局,1,1,0,0
100094,韩系车拼了！1.4T配双离合，起亚赛图斯预售仅9.19万起 车内配备10.25英寸双联屏，搭配游艇式电子挡杆，配备Kia Connect智能互联系统，还搭载L2+级驾驶辅助系统，动力将提供1.5L+IVT和1.4T+7DCT两套动力组合。,1,1,0,0
100095,吉利博越COOL开启预售，整体设计年轻化/或5月底上市，爆款预定？ 吉利博越COOL开启预售，整体设计年轻化/或5月底上市，爆款预定？,1,1,0,0
100014,全新奔驰e级即将发布 配MBUX超级屏 全新奔驰E级最快将于4月25日全球首发，配mbux超级屏，可视频通话能刷抖音。,1,0,0,0
100057,坦克400亮相，搭2.0T轴距2850，便宜且实用 坦克300和坦克500的热销让长城吃了一波越野个性化的红利，为了延续细分市场的地位，近日，备受期待的坦克400也出现在了申报信息中。,1,1,0,0
100036,各国家车企高端品牌 长知识了！各国家车企高端品牌，没想到BBA都是德系车，这几个品牌你见过吗？,1,0,0,0
100058,昆仑平台闪耀2023捷途之夜 T-3概念车初登场！ 继之前推出旅行家之后，捷途汽车正式开启了“悦野”的篇章，而如今面向硬派越野的概念车T-3在捷途之夜登场，依附于技术领先的昆仑平台，它又有哪些干货呢？,1,0,0,0
100096,"捷途硬派越野T-3来了，你要当个旅行家还是坦克手？ 4月13日，以""行向远方""为主题的捷途之夜在上海盛大开幕。现场发布的火星架构赋能的昆仑平台、全新越野概念车捷途T-3，揭示了捷途入局越野赛道的技术自信和产品自信。",1,0,0,0
100099,三分钟发布会|捷途放大招，认真搞越野？ 在4月13日这天，2023捷途之夜活动圆满落幕。在这次活动现场上，捷途也是屡放大招，既有火星架构赋能下的昆仑平台，又有全新越野概念车T-3。那么问题来了，“新能源+越野”，大家觉得捷途选择的这条路怎么样呢？,1,0,0,0
100039,震惊，新款model3谍照曝光！！ 你知道了吗？！,1,1,0,0
100042,奇瑞TJ-1亮相，搭1.6TGDI+7DCT，三季度上市，能干坦克300吗？ 奇瑞TJ-1亮相，搭1.6TGDI+7DCT，三季度上市，能干坦克300吗？,1,1,0,0
100057,【天天资讯】搭载apollo系统，新岚图FREE下半年上市 大家好，欢迎收看天天资讯，本期为大家介绍，近日，新款岚图FREE官图正式发布。据悉，新车将搭载百度apollo系统，预计2023年下半年上市。,1,1,0,0
100082,丰田“大号汉兰达”曝光！动力超途昂，下月开售 丰田“大号汉兰达”曝光！动力超途昂，下月开售,1,0,0,0
100005,本田雅阁复古+潮流 本田雅阁新款，这是又新潮又复古？两个设计师像打隧道一样设计？,1,0,0,0
100026,提前揭秘！三大黑科技打造长城炮6×6首款共创车型 提前揭秘！三大黑科技打造长城炮6×6首款共创车型,1,0,0,0
100039,捷途T3会是仰望U8的对手吗？ 捷途T3亮相了。这是捷途旗下首款硬派越野车。有大梁分增程式混动与纯电两款。其中增程式混动综合续航里程超1000公里。该车还配备气动悬架，接近离去角与最小离地间隙均能通过悬架调节。涉水深度也达到了恐怖1.1米,1,0,0,0
100045,联合越野|2023捷途之夜 硬核越野概念车T-3强势登场 4月13日，2023捷途之夜在上海盛大启幕。除了万众期待的捷途旅行者亮相外，捷途汽车正式发布“火星架构赋能的昆仑平台”并带来全新越野概念车捷途T-3，以强大技术全面入局越野赛道，赢得行业的广泛关注，也让用户和粉丝对捷途更多元的出行生态体验充满期待。,1,0,0,0
100091,好贵，“好油腻”｜仰望U8内饰发布！ 好贵，“好油腻”｜仰望U8内饰发布！,1,1,0,0
100002,拳打理想，脚踢比亚迪，银河L7智能电混更胜一筹 作为吉利品牌全新中高端新能源系列的首款车型银河L7，能否凭借全新雷神插电混动系统挑战比亚迪的地位，我们拭目以待。,1,0,0,0
100004,特斯拉新款Model 3曝光，新老对比差距大，比亚迪有压力了 特斯拉新款Model 3曝光，新老对比差距大，比亚迪有压力了,1,1,0,0
100028,【天天资讯】外观帅气，三菱新Colt将于6月8日正式发布 大家好，欢迎收看天天资讯，本期为大家介绍，近日，三菱宣布全新Colt将于6月8日正式发布，同时公布了新车的预告图。我们预计新车有望在2023年于海外市场率先上市。,1,1,0,0
100029,【天天资讯】预计年内发布，全新MINI电动版实车曝光 大家好，欢迎收看天天资讯，本期为大家介绍，近日，有海外媒体曝光了一组全新一代MINI电动版车型的实车图。据悉，新车有望在2023年内发布。,1,1,0,0
100030,【天天资讯】内饰全面升级，全新奔驰E级将于4月25日发布 大家好，欢迎收看天天资讯，本期为大家介绍全新奔驰E级车型，新车将于4月25日正式发布，之后下半年将会生产国内E级长轴距版本车型。,1,1,0,0
100046,问界M9赛力斯造型疑似曝光！ 近日，网络上流传出一组赛力斯全新大型SUV的专利图，该车或许就是今年要推出的AITO问界M9。,1,1,0,0
100053,法拉第未来FF91首款量产车下线活动视频，贾跃亭九年不屈迎来圆梦 FF 91首车下线时间在洛杉矶时间4月14 日下午 6 点（北京时间4月15日早9:00）正式进行。FF公司贾跃亭等人承诺将继续以高品质、高产品力推进车辆投产下线。,1,0,0,0
100058,吹响新能源号角，江淮钇为品牌正式发布 吹响新能源号角，江淮钇为品牌正式发布,1,0,0,0
100070,工信部370批新能源新车盘点，长安启源、新款宋PLUS EV等 近日，工信部滴370批新车申报来了，按照惯例车轱辘也将挑选一些有意思的车型集中盘点。,1,1,0,0
100081,“神秘”的仰望U8内饰官图发布！豪华程度令人难以想象 “神秘”的仰望U8内饰官图正式发布！科技感直接爆棚，豪华程度令人难以想象，新车将于2023上海国际车展开启预售。,1,1,0,0
100094,玛莎拉蒂全新三款特别定制版车型创意亮相2023米兰设计周 玛莎拉蒂全新三款特别定制版车型创意亮相2023米兰设计周,1,0,0,0
100096,大众ID.家族未来旗舰 ID.7即将登陆国内中型轿车市场 大众ID.家族未来旗舰 ID.7即将登陆国内中型轿车市场,1,0,0,0
100050,人生不妨野一下！捷途，越来越野 4月13日，2023捷途之夜在上海盛大举办，火星架构赋能的昆仑平台和全新越野概念车T-3震撼亮相，奏响“悦野”序章，深化“旅行+”出行生态领导者品牌。,1,0,0,0
100055,国产硬派越野新神器！捷途T-3概念车亮相，霸气造型、非承载车身 国产硬派越野新神器！捷途T-3概念车亮相，霸气造型、非承载车身,1,0,0,0
100060,无人驾驶网约车？2025年无人车量产接入滴滴网络，首款概念车亮相 无人驾驶网约车？2025年无人车量产接入滴滴网络，首款概念车亮相,1,0,0,0
100097,沃尔沃EX90中国首次亮相 北欧人来得及吗 在这么内卷的电气化时代，沃尔沃EX90还来得及吗？,1,1,0,0
100038,一箱油能跑近1400km，吉利这车真让人上头… 作为自主品牌中的实力派，吉利汽车以“几何”、“银河”两个子品牌投身新能源车领域，其中银河又专注于中高端领域，主打15-30万元区间车型。银河品牌旗下的车型又可以根据平台属性细分为智能电混（插混）和智能纯电动两个架构类别，本篇的主角银河L7是智能电混架构系列的首款量产市售车型，3月份银河L7开放1万个预定名额，首批交付时间在今年第二季度。,1,0,0,0
100052,造型惊艳！奇瑞新能源iCAR品牌双车全球首发，大家觉得帅不帅呢 奇瑞汽车发布首个独立新能源电动品牌iCAR啦，同时旗下首款量产车型硬派SUV iCAR 03和iCAR GT概念车正式亮相。,1,1,0,0
100056,带飞翼门的电动大后超，场地试驾昊铂Hyper GT 昊铂GT配备的是后驱单电机，综合最大功率为250千瓦，最大扭矩为430牛·米，零百加速4秒级，百公里制动可以小至35m，既然它这么牛！今天我们玩点不一样的！,1,0,0,0
100058,汽車懂行Vlog|重磅！iCAR GT与iCAR 03全球首发亮相 4月16日，以“Hi iCAR”为主题的iCAR品牌之夜盛大举行，现场iCAR两款新品iCAR GT 与 iCAR 03全球首发亮相。,1,1,0,0
100059,新品牌 新理念 主打场景智能 iCAR 03/GT概念车首秀 这是一次车展前的品牌发布，作为一个全新品牌，iCAR的核心竞争力在哪？首款车型iCAR 03与概念车iCAR GT表现又如何？,1,0,0,0
100061,入局新能源智能化赛道，iCAR品牌之夜 两新车全球首发 中安在线汽车讯 2023上海车展前夕，4月16日晚，Hi iCAR品牌之夜在上海正式举行，iCAR正式进入大众视野。两款新品iCAR GT 与iCAR 03全球首发亮相。iCAR GT定位于双门轿跑，新车采用无极光弧设计语言，整体设计风格炫酷拉风，极致简约、科技爆棚。而iCAR 03，则定位于一款纯电ARV车型，车辆以用户需求为导向，定义新能源时代的全路况出行，为追新年轻人打造“5+2”生活全场景,1,1,0,0
100063,21.99万—33.99万 Hyper GT是不是你的“后驱战神” 21.99万—33.99万 Hyper GT是不是你的“后驱战神”,1,0,0,0
100002,起亚赛图斯正式开启预售，9.19万元起，配1.5L自吸与1.4T涡轮增压发动机！ 哈喽大家好，这里是汽车洋葱圈，很高兴又与大家见面啦。近日，我们通过悦达起亚官方了解到，旗下定位为紧凑型SUV的赛图斯正式开启预售，预售价9.19万起。据悉，新车将提供1.5L自然吸气发动机和1.4T涡轮增压发动机供消费者选择，传动系统方面与1.5L自然吸气发动机匹配CVT变速箱，与1.4T发动机相匹配的是7速双离合变速箱。,1,1,0,0
100012,剪刀门轿跑扎堆来袭！奇瑞iCAR GT惊艳亮相！搭宁德时代钠电池 国产剪刀门纯电动轿跑扎堆来袭！2023上海国际车展前夕，奇瑞旗下全新品牌纯电动概念车型iCAR GT正式发布，新车有望搭载宁德时代钠离子电池。,1,1,0,0
